ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,CarrierFrequencyHz
15617832,2127200000000,,,-1329687678241534716,0.5561504364013672,19.81694731512107,4.21680267846271,11.71385911854097,5,24,0.0,15,339405365672819,10,39.7,-562.157470703125,0.029600001871585846,0,0.0,0.0,,,,,0,,1,,
15617832,2127200000000,,,-1329687678241534716,0.5561504364013672,19.81694731512107,4.21680267846271,11.71385911854097,5,30,0.0,15,339405363047932,8,41.0,636.5382080078125,0.025700001046061516,0,0.0,0.0,,,,,0,,1,,
15618827,2128200000000,,,-1329687678241534708,0.5431728363037109,19.60760710062459,5.023595500748436,11.788854702412051,5,14,0.0,207,4588375149402,19,32.7,111.69469451904297,0.2637999951839447,0,0.0,0.0,,,,,0,,3,,
15618827,2128200000000,,,-1329687678241534708,0.5431728363037109,19.60760710062459,5.023595500748436,11.788854702412051,5,6,0.0,207,4588361691955,1387,25.3,-98.09430694580078,25.11800193786621,0,0.0,0.0,,,,,0,,3,,
15618827,2128200000000,,,-1329687678241534708,0.5431728363037109,19.60760710062459,5.023595500748436,11.788854702412051,5,18,0.0,207,4588362306440,7,42.6,-861.4195556640625,0.22360000014305115,0,0.0,0.0,,,,,0,,3,,
15618827,2128200000000,,,-1329687678241534708,0.5431728363037109,19.60760710062459,5.023595500748436,11.788854702412051,5,13,0.0,207,4588363511721,40,26.9,547.121826171875,1.0509999990463257,0,0.0,0.0,,,,,0,,3,,
15618827,2128200000000,,,-1329687678241534708,0.5431728363037109,19.60760710062459,5.023595500748436,11.788854702412051,5,15,0.0,207,4588372503153,9,40.5,-432.17132568359375,0.23960000276565552,0,0.0,0.0,,,,,0,,3,,
15618827,2128200000000,,,-1329687678241534708,0.5431728363037109,19.60760710062459,5.023595500748436,11.788854702412051,5,5,0.0,207,4588364246344,8,41.6,481.50335693359375,0.22720001637935638,0,0.0,0.0,,,,,0,,3,,
15618828,2128200000000,,,-1329687678241534708,0.5431728363037109,19.60760710062459,5.023595500748436,11.788854702412051,5,24,0.0,207,4588374935733,17,33.1,262.2585144042969,0.25429999828338623,0,0.0,0.0,,,,,0,,3,,
15618828,2128200000000,,,-1329687678241534708,0.5431728363037109,19.60760710062459,5.023595500748436,11.788854702412051,5,23,0.0,207,4588364919623,19,32.2,740.5020751953125,0.24730001389980316,0,0.0,0.0,,,,,0,,3,,
15618828,2128200000000,,,-1329687678241534708,0.5431728363037109,19.60760710062459,5.023595500748436,11.788854702412051,5,17,0.0,207,4588374856021,9,40.1,-532.2449340820312,0.5075000524520874,0,0.0,0.0,,,,,0,,3,,
15618828,2128200000000,,,-1329687678241534708,0.5431728363037109,19.60760710062459,5.023595500748436,11.788854702412051,5,1,0.0,15,339406362346464,24,30.6,405.89727783203125,0.384799987077713,0,0.0,0.0,,,,,0,,1,,
15618829,2128200000000,,,-1329687678241534708,0.5431728363037109,19.60760710062459,5.023595500748436,11.788854702412051,5,6,0.0,15,339406364822315,10,39.9,-620.5436401367188,0.02810000069439411,0,0.0,0.0,,,,,0,,1,,
15618829,2128200000000,,,-1329687678241534708,0.5431728363037109,19.60760710062459,5.023595500748436,11.788854702412051,5,12,0.0,15,339406357379360,84,21.0,-542.8983154296875,1.8519999980926514,0,0.0,0.0,,,,,0,,1,,
15618829,2128200000000,,,-1329687678241534708,0.5431728363037109,19.60760710062459,5.023595500748436,11.788854702412051,5,13,0.0,15,339406367224930,8,41.4,501.1080322265625,0.031700000166893005,0,0.0,0.0,,,,,0,,1,,
15618829,2128200000000,,,-1329687678241534708,0.5431728363037109,19.60760710062459,5.023595500748436,11.788854702412051,5,14,0.0,15,339406368735607,16,34.8,345.7994079589844,0.038700003176927567,0,0.0,0.0,,,,,0,,1,,
15618829,2128200000000,,,-1329687678241534708,0.5431728363037109,19.60760710062459,5.023595500748436,11.788854702412051,5,15,0.0,15,339406364278963,8,41.3,322.7095031738281,0.23250000178813934,0,0.0,0.0,,,,,0,,1,,
15618829,2128200000000,,,-1329687678241534708,0.5431728363037109,19.60760710062459,5.023595500748436,11.788854702412051,5,17,0.0,15,339406372657741,16,34.0,261.1210021972656,0.40450000762939453,0,0.0,0.0,,,,,0,,1,,
15618829,2128200000000,,,-1329687678241534708,0.5431728363037109,19.60760710062459,5.023595500748436,11.788854702412051,5,19,0.0,15,339406374399673,12,37.5,-122.00679016113281,0.32749998569488525,0,0.0,0.0,,,,,0,,1,,
15618830,2128200000000,,,-1329687678241534708,0.5431728363037109,19.60760710062459,5.023595500748436,11.788854702412051,5,24,0.0,15,339406365674709,10,39.7,-561.88232421875,0.029600001871585846,0,0.0,0.0,,,,,0,,1,,
15618830,2128200000000,,,-1329687678241534708,0.5431728363037109,19.60760710062459,5.023595500748436,11.788854702412051,5,30,0.0,15,339406363045804,9,40.9,636.3991088867188,0.2510000169277191,0,0.0,0.0,,,,,0,,1,,
15619805,2129200000000,,,-1329687678241534705,0.22538185119628906,20.878627765341662,4.1196506278876885,13.184813900443663,5,14,0.0,207,4589375149062,19,32.5,110.19518280029297,0.2637999951839447,0,0.0,0.0,,,,,0,,3,,
15619805,2129200000000,,,-1329687678241534705,0.22538185119628906,20.878627765341662,4.1196506278876885,13.184813900443663,5,6,0.0,207,4589361692282,1556,25.3,-98.09430694580078,26.61800193786621,0,0.0,0.0,,,,,0,,3,,
15619805,2129200000000,,,-1329687678241534705,0.22538185119628906,20.878627765341662,4.1196506278876885,13.184813900443663,5,18,0.0,207,4589362309319,10,39.4,-862.1144409179688,0.22510001063346863,0,0.0,0.0,,,,,0,,3,,
15619805,2129200000000,,,-1329687678241534705,0.22538185119628906,20.878627765341662,4.1196506278876885,13.184813900443663,5,13,0.0,207,4589363509975,35,27.4,547.1873168945312,0.9909999966621399,0,0.0,0.0,,,,,0,,3,,
15619805,2129200000000,,,-1329687678241534705,0.22538185119628906,20.878627765341662,4.1196506278876885,13.184813900443663,5,15,0.0,207,4589372504589,9,40.9,-432.998046875,0.23960000276565552,0,0.0,0.0,,,,,0,,3,,
15619805,2129200000000,,,-1329687678241534705,0.22538185119628906,20.878627765341662,4.1196506278876885,13.184813900443663,5,5,0.0,207,4589364244710,9,40.6,480.77410888671875,0.22760000824928284,0,0.0,0.0,,,,,0,,3,,
15619805,2129200000000,,,-1329687678241534705,0.22538185119628906,20.878627765341662,4.1196506278876885,13.184813900443663,5,24,0.0,207,4589374934839,19,32.0,260.2642822265625,0.7475000023841858,0,0.0,0.0,,,,,0,,3,,
15619805,2129200000000,,,-1329687678241534705,0.22538185119628906,20.878627765341662,4.1196506278876885,13.184813900443663,5,23,0.0,207,4589364917174,19,32.8,739.6544799804688,0.24730001389980316,0,0.0,0.0,,,,,0,,3,,
15619806,2129200000000,,,-1329687678241534705,0.22538185119628906,20.878627765341662,4.1196506278876885,13.184813900443663,5,17,0.0,207,4589374857821,11,38.8,-533.0391235351562,0.5575000047683716,0,0.0,0.0,,,,,0,,3,,
15619806,2129200000000,,,-1329687678241534705,0.22538185119628906,20.878627765341662,4.1196506278876885,13.184813900443663,5,1,0.0,15,339407362345176,31,28.5,405.17327880859375,0.6195000410079956,0,0.0,0.0,,,,,0,,1,,
15619806,2129200000000,,,-1329687678241534705,0.22538185119628906,20.878627765341662,4.1196506278876885,13.184813900443663,5,6,0.0,15,339407364824386,10,39.5,-621.7560424804688,0.27250000834465027,0,0.0,0.0,,,,,0,,1,,
15619806,2129200000000,,,-1329687678241534705,0.22538185119628906,20.878627765341662,4.1196506278876885,13.184813900443663,5,12,0.0,15,339407357381171,97,21.0,-542.8983154296875,3.3519999980926514,0,0.0,0.0,,,,,0,,1,,
15619806,2129200000000,,,-1329687678241534705,0.22538185119628906,20.878627765341662,4.1196506278876885,13.184813900443663,5,13,0.0,15,339407367223261,9,40.8,500.3200988769531,0.25699999928474426,0,0.0,0.0,,,,,0,,1,,
15619806,2129200000000,,,-1329687678241534705,0.22538185119628906,20.878627765341662,4.1196506278876885,13.184813900443663,5,14,0.0,15,339407368734465,16,34.6,345.0426940917969,0.038700003176927567,0,0.0,0.0,,,,,0,,1,,
15619806,2129200000000,,,-1329687678241534705,0.22538185119628906,20.878627765341662,4.1196506278876885,13.184813900443663,5,15,0.0,15,339407364277893,10,39.7,322.15985107421875,0.02810000069439411,0,0.0,0.0,,,,,0,,1,,
15619807,2129200000000,,,-1329687678241534705,0.22538185119628906,20.878627765341662,4.1196506278876885,13.184813900443663,5,17,0.0,15,339407372656880,19,32.2,260.55010986328125,0.47450000047683716,0,0.0,0.0,,,,,0,,1,,
15619807,2129200000000,,,-1329687678241534705,0.22538185119628906,20.878627765341662,4.1196506278876885,13.184813900443663,5,19,0.0,15,339407374400075,13,36.1,-122.69184112548828,0.35749998688697815,0,0.0,0.0,,,,,0,,1,,
15619807,2129200000000,,,-1329687678241534705,0.22538185119628906,20.878627765341662,4.1196506278876885,13.184813900443663,5,24,0.0,15,339407365676582,10,39.3,-562.5479125976562,0.029600001871585846,0,0.0,0.0,,,,,0,,1,,
15619808,2129200000000,,,-1329687678241534705,0.22538185119628906,20.878627765341662,4.1196506278876885,13.184813900443663,5,30,0.0,15,339407363043673,10,39.7,635.9301147460938,0.026600001379847527,0,0.0,0.0,,,,,0,,1,,
15620831,2130200000000,,,-1329687678241534700,0.5897998809814453,22.38567321910523,5.076567827110583,13.636762876150138,5,14,0.0,207,4590375148737,19,32.4,109.9172134399414,0.2637999951839447,0,0.0,0.0,,,,,0,,3,,
15620831,2130200000000,,,-1329687678241534700,0.5897998809814453,22.38567321910523,5.076567827110583,13.636762876150138,5,6,0.0,207,4590361692610,1735,25.3,-98.09430694580078,28.11800193786621,0,0.0,0.0,,,,,0,,3,,
15620831,2130200000000,,,-1329687678241534700,0.5897998809814453,22.38567321910523,5.076567827110583,13.636762876150138,5,18,0.0,207,4590362312199,9,40.0,-863.4242553710938,0.22460000216960907,0,0.0,0.0,,,,,0,,3,,
15620831,2130200000000,,,-1329687678241534700,0.5897998809814453,22.38567321910523,5.076567827110583,13.636762876150138,5,13,0.0,207,4590363508106,46,25.7,546.7098388671875,1.121000051498413,0,0.0,0.0,,,,,0,,3,,
15620831,2130200000000,,,-1329687678241534700,0.5897998809814453,22.38567321910523,5.076567827110583,13.636762876150138,5,15,0.0,207,4590372506030,9,40.6,-433.8872375488281,0.23960000276565552,0,0.0,0.0,,,,,0,,3,,
15620831,2130200000000,,,-1329687678241534700,0.5897998809814453,22.38567321910523,5.076567827110583,13.636762876150138,5,5,0.0,207,4590364243124,9,40.3,479.6634826660156,0.22760000824928284,0,0.0,0.0,,,,,0,,3,,
15620831,2130200000000,,,-1329687678241534700,0.5897998809814453,22.38567321910523,5.076567827110583,13.636762876150138,5,24,0.0,207,4590374933988,21,31.8,259.61773681640625,0.33219999074935913,0,0.0,0.0,,,,,0,,3,,
15620832,2130200000000,,,-1329687678241534700,0.5897998809814453,22.38567321910523,5.076567827110583,13.636762876150138,5,23,0.0,207,4590364914648,19,32.3,738.673095703125,0.24730001389980316,0,0.0,0.0,,,,,0,,3,,
15620832,2130200000000,,,-1329687678241534700,0.5897998809814453,22.38567321910523,5.076567827110583,13.636762876150138,5,17,0.0,207,4590374859595,10,39.1,-534.2070922851562,0.5275000333786011,0,0.0,0.0,,,,,0,,3,,
15620832,2130200000000,,,-1329687678241534700,0.5897998809814453,22.38567321910523,5.076567827110583,13.636762876150138,5,1,0.0,15,339408362343833,24,30.0,404.773681640625,0.5295000076293945,0,0.0,0.0,,,,,0,,1,,
15620832,2130200000000,,,-1329687678241534700,0.5897998809814453,22.38567321910523,5.076567827110583,13.636762876150138,5,6,0.0,15,339408364826470,9,40.9,-622.7455444335938,0.2524999976158142,0,0.0,0.0,,,,,0,,1,,
15620832,2130200000000,,,-1329687678241534700,0.5897998809814453,22.38567321910523,5.076567827110583,13.636762876150138,5,12,0.0,15,339408357382982,121,21.0,-542.8983154296875,4.8520002365112305,0,0.0,0.0,,,,,0,,1,,
15620832,2130200000000,,,-1329687678241534700,0.5897998809814453,22.38567321910523,5.076567827110583,13.636762876150138,5,13,0.0,15,339408367221581,9,40.4,498.9004821777344,0.03210000321269035,0,0.0,0.0,,,,,0,,1,,
15620833,2130200000000,,,-1329687678241534700,0.5897998809814453,22.38567321910523,5.076567827110583,13.636762876150138,5,14,0.0,15,339408368733285,17,33.7,343.92724609375,0.4284999966621399,0,0.0,0.0,,,,,0,,1,,
15620833,2130200000000,,,-1329687678241534700,0.5897998809814453,22.38567321910523,5.076567827110583,13.636762876150138,5,15,0.0,15,339408364276830,8,41.2,320.7796936035156,0.0272000003606081,0,0.0,0.0,,,,,0,,1,,
15620833,2130200000000,,,-1329687678241534700,0.5897998809814453,22.38567321910523,5.076567827110583,13.636762876150138,5,17,0.0,15,339408372656001,17,33.3,259.9107971191406,0.05130000039935112,0,0.0,0.0,,,,,0,,1,,
15620833,2130200000000,,,-1329687678241534700,0.5897998809814453,22.38567321910523,5.076567827110583,13.636762876150138,5,19,0.0,15,339408374400505,12,37.7,-123.995361328125,0.32749998569488525,0,0.0,0.0,,,,,0,,1,,
15620833,2130200000000,,,-1329687678241534700,0.5897998809814453,22.38567321910523,5.076567827110583,13.636762876150138,5,24,0.0,15,339408365678453,9,40.8,-563.5598754882812,0.029100000858306885,0,0.0,0.0,,,,,0,,1,,
15620833,2130200000000,,,-1329687678241534700,0.5897998809814453,22.38567321910523,5.076567827110583,13.636762876150138,5,30,0.0,15,339408363041564,9,40.8,634.8735961914062,0.026100000366568565,0,0.0,0.0,,,,,0,,1,,
15621829,2131200000000,,,-1329687678241534699,0.4540672302246094,22.501702915178612,1.4764844546432103,13.800038380569351,6,14,0.0,207,4591375148393,17,33.8,108.82969665527344,0.2558000087738037,0,0.0,0.0,,,,,0,,3,,
15621829,2131200000000,,,-1329687678241534699,0.4540672302246094,22.501702915178612,1.4764844546432103,13.800038380569351,6,6,0.0,207,4591361692937,1924,25.3,-98.09430694580078,29.61800193786621,0,0.0,0.0,,,,,0,,3,,
15621829,2131200000000,,,-1329687678241534699,0.4540672302246094,22.501702915178612,1.4764844546432103,13.800038380569351,6,18,0.0,207,4591362315084,9,40.1,-864.6646728515625,0.22460000216960907,0,0.0,0.0,,,,,0,,3,,
15621829,2131200000000,,,-1329687678241534699,0.4540672302246094,22.501702915178612,1.4764844546432103,13.800038380569351,6,13,0.0,207,4591363506355,40,26.5,544.734130859375,1.0509999990463257,0,0.0,0.0,,,,,0,,3,,
15621829,2131200000000,,,-1329687678241534699,0.4540672302246094,22.501702915178612,1.4764844546432103,13.800038380569351,6,15,0.0,207,4591372507477,8,41.2,-435.37713623046875,0.23920001089572906,0,0.0,0.0,,,,,0,,3,,
15621829,2131200000000,,,-1329687678241534699,0.4540672302246094,22.501702915178612,1.4764844546432103,13.800038380569351,6,5,0.0,207,4591364241536,9,40.3,478.4262390136719,0.22760000824928284,0,0.0,0.0,,,,,0,,3,,
15621829,2131200000000,,,-1329687678241534699,0.4540672302246094,22.501702915178612,1.4764844546432103,13.800038380569351,6,24,0.0,207,4591374933111,17,33.3,258.51568603515625,0.25429999828338623,0,0.0,0.0,,,,,0,,3,,
15621829,2131200000000,,,-1329687678241534699,0.4540672302246094,22.501702915178612,1.4764844546432103,13.800038380569351,6,23,0.0,207,4591364912290,16,34.5,735.261962890625,0.23270000517368317,0,0.0,0.0,,,,,0,,3,,
15621829,2131200000000,,,-1329687678241534699,0.4540672302246094,22.501702915178612,1.4764844546432103,13.800038380569351,6,17,0.0,207,4591374861355,10,39.4,-535.1788330078125,0.5275000333786011,0,0.0,0.0,,,,,0,,3,,
15621829,2131200000000,,,-1329687678241534699,0.4540672302246094,22.501702915178612,1.4764844546432103,13.800038380569351,6,1,0.0,15,339409362342468,27,29.7,402.7756042480469,0.5795000195503235,0,0.0,0.0,,,,,0,,1,,
15621829,2131200000000,,,-1329687678241534699,0.4540672302246094,22.501702915178612,1.4764844546432103,13.800038380569351,6,6,0.0,15,339409364828537,10,39.8,-623.9729614257812,0.27250000834465027,0,0.0,0.0,,,,,0,,1,,
15621829,2131200000000,,,-1329687678241534699,0.4540672302246094,22.501702915178612,1.4764844546432103,13.800038380569351,6,12,0.0,15,339409357384900,116,19.6,-546.2379760742188,2.7820000648498535,0,0.0,0.0,,,,,0,,1,,
15621830,2131200000000,,,-1329687678241534699,0.4540672302246094,22.501702915178612,1.4764844546432103,13.800038380569351,6,13,0.0,15,339409367219929,8,41.2,498.0036926269531,0.031700000166893005,0,0.0,0.0,,,,,0,,1,,
15621830,2131200000000,,,-1329687678241534699,0.4540672302246094,22.501702915178612,1.4764844546432103,13.800038380569351,6,14,0.0,15,339409368732160,17,33.9,342.3668518066406,0.4284999966621399,0,0.0,0.0,,,,,0,,1,,
15621830,2131200000000,,,-1329687678241534699,0.4540672302246094,22.501702915178612,1.4764844546432103,13.800038380569351,6,15,0.0,15,339409364275746,9,40.0,319.6401062011719,0.0276000015437603,0,0.0,0.0,,,,,0,,1,,
15621830,2131200000000,,,-1329687678241534699,0.4540672302246094,22.501702915178612,1.4764844546432103,13.800038380569351,6,17,0.0,15,339409372655176,17,33.4,258.3617248535156,0.4345000088214874,0,0.0,0.0,,,,,0,,1,,
15621830,2131200000000,,,-1329687678241534699,0.4540672302246094,22.501702915178612,1.4764844546432103,13.800038380569351,6,19,0.0,15,339409374400902,12,37.0,-124.77555847167969,0.32749998569488525,0,0.0,0.0,,,,,0,,1,,
15621830,2131200000000,,,-1329687678241534699,0.4540672302246094,22.501702915178612,1.4764844546432103,13.800038380569351,6,24,0.0,15,339409365680336,10,39.4,-565.0443725585938,0.029600001871585846,0,0.0,0.0,,,,,0,,1,,
15621830,2131200000000,,,-1329687678241534699,0.4540672302246094,22.501702915178612,1.4764844546432103,13.800038380569351,6,30,0.0,15,339409363039454,9,40.4,633.6954956054688,0.026100000366568565,0,0.0,0.0,,,,,0,,1,,
15622800,2132200000000,,,-1329687678241534708,0.0067310333251953125,18.020520656136796,-4.580477698211877,9.98612711122664,7,14,0.0,207,4592375147944,17,33.4,107.54962158203125,0.718999981880188,0,0.0,0.0,,,,,0,,3,,
15622800,2132200000000,,,-1329687678241534708,0.0067310333251953125,18.020520656136796,-4.580477698211877,9.98612711122664,7,6,0.0,207,4592361693264,2123,25.3,-98.09430694580078,31.11800193786621,0,0.0,0.0,,,,,0,,3,,
15622800,2132200000000,,,-1329687678241534708,0.0067310333251953125,18.020520656136796,-4.580477698211877,9.98612711122664,7,18,0.0,207,4592362317963,9,40.8,-865.75,0.22460000216960907,0,0.0,0.0,,,,,0,,3,,
15622800,2132200000000,,,-1329687678241534708,0.0067310333251953125,18.020520656136796,-4.580477698211877,9.98612711122664,7,13,0.0,207,4592363504404,46,25.0,543.7603759765625,1.121000051498413,0,0.0,0.0,,,,,0,,3,,
15622800,2132200000000,,,-1329687678241534708,0.0067310333251953125,18.020520656136796,-4.580477698211877,9.98612711122664,7,15,0.0,207,4592372508941,8,41.1,-436.7781677246094,0.23920001089572906,0,0.0,0.0,,,,,0,,3,,
15622801,2132200000000,,,-1329687678241534708,0.0067310333251953125,18.020520656136796,-4.580477698211877,9.98612711122664,7,5,0.0,207,4592364239916,11,38.8,477.35400390625,0.2289000153541565,0,0.0,0.0,,,,,0,,3,,
15622801,2132200000000,,,-1329687678241534708,0.0067310333251953125,18.020520656136796,-4.580477698211877,9.98612711122664,7,24,0.0,207,4592374932274,19,32.9,257.7101745605469,0.2623000144958496,0,0.0,0.0,,,,,0,,3,,
15622801,2132200000000,,,-1329687678241534708,0.0067310333251953125,18.020520656136796,-4.580477698211877,9.98612711122664,7,23,0.0,207,4592364909802,21,31.3,735.662841796875,0.7824999690055847,0,0.0,0.0,,,,,0,,3,,
15622801,2132200000000,,,-1329687678241534708,0.0067310333251953125,18.020520656136796,-4.580477698211877,9.98612711122664,7,17,0.0,207,4592374863153,11,38.1,-536.571044921875,0.5575000047683716,0,0.0,0.0,,,,,0,,3,,
15622801,2132200000000,,,-1329687678241534708,0.0067310333251953125,18.020520656136796,-4.580477698211877,9.98612711122664,7,1,0.0,15,339410362341100,27,29.6,401.64337158203125,0.5795000195503235,0,0.0,0.0,,,,,0,,1,,
15622801,2132200000000,,,-1329687678241534708,0.0067310333251953125,18.020520656136796,-4.580477698211877,9.98612711122664,7,6,0.0,15,339410364830631,11,38.9,-624.3186645507812,0.02890000119805336,0,0.0,0.0,,,,,0,,1,,
15622801,2132200000000,,,-1329687678241534708,0.0067310333251953125,18.020520656136796,-4.580477698211877,9.98612711122664,7,12,0.0,15,339410357386917,70,22.6,-547.9601440429688,1.0220000743865967,0,0.0,0.0,,,,,0,,1,,
15622801,2132200000000,,,-1329687678241534708,0.0067310333251953125,18.020520656136796,-4.580477698211877,9.98612711122664,7,13,0.0,15,339410367218261,10,39.9,496.8187255859375,0.2770000100135803,0,0.0,0.0,,,,,0,,1,,
