UNIX Epoch timestamp-utc,lat,lon,alt
1645747537435,37.42332428,-122.1743006,3.852449902
1645747538435,37.42343103,-122.1742763,30.66481938
1645747539435,37.42330415,-122.1742405,20.01743332
1645747540435,37.42333392,-122.1741715,9.118253096
1645747541435,37.42338332,-122.1741299,15.92271839
1645747542435,37.42335258,-122.1740734,39.7465182
1645747543435,37.42326726,-122.1740633,15.44057775
1645747544435,37.42327295,-122.1740966,8.551869507
1645747545435,37.42330062,-122.1739776,33.31389547
1645747546435,37.42317397,-122.1739728,8.992481907
1645747547435,37.42317053,-122.173889,5.440756703
1645747548435,37.42309295,-122.1739095,20.28824807
1645747549435,37.42317037,-122.1739474,7.554745886
1645747550435,37.42320042,-122.1739228,30.96020336
1645747551435,37.42313704,-122.1737991,24.78443111
1645747552435,37.42314223,-122.1738376,21.25615117
1645747553435,37.42309342,-122.173816,32.01828444
1645747554435,37.42301161,-122.1738403,-0.870078275
1645747555435,37.4229451,-122.1736989,20.06222797
1645747556435,37.42299496,-122.1737023,26.36610182
1645747557435,37.42298029,-122.1737714,29.59230097
1645747558435,37.42285281,-122.1737165,25.63792499
1645747559435,37.42297833,-122.1737266,67.09771919
1645747560435,37.42285629,-122.1738472,24.38776582
1645747561435,37.42287047,-122.1738062,39.14262736
1645747562435,37.4227938,-122.1736861,40.54764761
1645747563435,37.42289063,-122.1737114,40.91104927
1645747564435,37.42293292,-122.1737096,52.90558351
1645747565435,37.42275056,-122.1736535,41.79210799
1645747566435,37.42277907,-122.1737309,55.14896048
1645747567435,37.42266459,-122.1736798,34.74396958
1645747568435,37.42264835,-122.1736729,27.6998951
1645747569435,37.42268148,-122.1737046,35.53219849
1645747570435,37.42267129,-122.1737207,38.60471823
1645747571435,37.42264671,-122.1736785,39.36711541
1645747572435,37.42262096,-122.1736824,54.88938247
1645747573435,37.4225377,-122.1738022,41.19509707
1645747574435,37.42257406,-122.1737671,34.09302779
1645747575435,37.42249085,-122.1737745,38.09640921
1645747576435,37.42256502,-122.1738112,57.21007414
1645747577435,37.42247967,-122.1738535,42.30155094
1645747578435,37.42238955,-122.1739022,44.46937508
1645747579435,37.42244207,-122.1738743,45.99408739
1645747580435,37.42245548,-122.1738568,65.63479093
1645747581435,37.42236057,-122.1738387,50.86499679
1645747582435,37.4223534,-122.1739407,59.97202608
1645747583435,37.42223287,-122.1739742,35.09459282
1645747584435,37.42223887,-122.1739413,52.42190535
1645747585435,37.42225235,-122.1740626,70.01134114
1645747586435,37.42223366,-122.1739332,51.01602865
1645747587435,37.42205571,-122.1738307,27.42170605
1645747588435,37.4221064,-122.1738913,36.88465443
1645747589435,37.42206757,-122.1739014,51.06993122
1645747590435,37.42206768,-122.1738906,27.02110568
1645747591435,37.42209362,-122.1739075,54.5266477
1645747592435,37.42194877,-122.1739923,32.95856549
1645747593435,37.42198731,-122.1740405,59.59539103
1645747594435,37.42201501,-122.1739545,58.84153292
1645747595435,37.42201019,-122.1739279,62.35504549
1645747596435,37.4218475,-122.1739904,30.01843647
1645747597435,37.42185559,-122.1739453,60.67129316
1645747598435,37.42182954,-122.1739698,17.20402061
1645747599435,37.42171865,-122.1739046,19.71837125
1645747600435,37.42179563,-122.1738302,28.11587442
1645747601435,37.42168932,-122.1739341,32.7560387
1645747602435,37.42165076,-122.1739198,61.88450594
1645747603435,37.42163699,-122.1737241,16.83405679
1645747604435,37.42165083,-122.1738383,40.3584929
1645747605435,37.42163893,-122.1737722,57.44695812
1645747606435,37.42156264,-122.1740074,53.3932883
1645747607435,37.42149237,-122.1740189,56.1749341
1645747608435,37.42145105,-122.1736519,17.8184811
1645747609435,37.42147292,-122.1737925,48.36181974
1645747610435,37.42151746,-122.1739372,77.32481143
1645747611435,37.4214577,-122.1738352,44.50261005
1645747612435,37.42145934,-122.1736284,42.99483201
1645747613435,37.42132298,-122.1739507,39.50819777
1645747614435,37.42145547,-122.1738557,57.12813232
1645747615435,37.42140498,-122.1739115,54.17824705
1645747616435,37.42136447,-122.1738619,46.05816968
1645747617435,37.42126993,-122.1738458,40.32814717
1645747618435,37.42122985,-122.1738853,23.96293331
1645747619435,37.42118773,-122.1740867,64.6462798
1645747620435,37.42121172,-122.1739981,56.84713253
1645747621435,37.42116023,-122.1739914,38.83529015
1645747622435,37.42114221,-122.173968,49.72360984
1645747623435,37.42109325,-122.1739004,26.69578053
1645747624435,37.42111041,-122.1740993,42.16000804
1645747625435,37.42105127,-122.1741516,32.1731247
1645747626435,37.42102883,-122.1740744,27.08852902
1645747627435,37.42106921,-122.1740766,42.29942484
1645747628435,37.42099809,-122.1741787,31.92165139
1645747629435,37.42104154,-122.1740704,26.72014643
1645747630435,37.42090506,-122.1742257,22.89422791
1645747631435,37.42106403,-122.1743411,38.98168357
1645747632435,37.4209015,-122.1743398,50.27673502
1645747633435,37.42098668,-122.1743054,38.60419024
1645747634435,37.42083343,-122.1742276,24.35497726
1645747635435,37.42093004,-122.1742836,32.89802203
1645747636435,37.42086465,-122.1744792,14.17364319
1645747637435,37.4208141,-122.1745413,39.69970988
1645747638435,37.42088998,-122.1744744,71.23729328
1645747639435,37.42085768,-122.1745341,43.19359516
1645747640435,37.42088198,-122.1743859,32.53597356
1645747641435,37.42087329,-122.1745055,93.88504962
1645747642435,37.4208477,-122.1746353,101.0098767
1645747643435,37.42083717,-122.1746506,44.57200173
1645747644435,37.42082894,-122.1746344,97.39038498
1645747645435,37.42075829,-122.1747533,77.7072425
1645747646435,37.42075392,-122.1747432,47.46285886
1645747647435,37.42078883,-122.1748066,58.14756085
1645747648435,37.42077359,-122.174736,79.526886
1645747649435,37.42082107,-122.1746366,17.0581082
1645747650435,37.42065953,-122.1748375,71.97508471
1645747651435,37.42080739,-122.174899,99.42702319
1645747652435,37.42076203,-122.1748344,67.95083028
1645747653435,37.42074368,-122.1750321,30.81587996
1645747654435,37.4207444,-122.1749457,23.07190746
1645747655435,37.42075166,-122.1749454,57.14355291
1645747656435,37.4207312,-122.174974,47.27370052
1645747657435,37.42071209,-122.1750375,52.70572584
1645747658435,37.42066262,-122.1751941,43.47560305
1645747659435,37.42059717,-122.1751062,27.31753029
1645747660435,37.42054451,-122.1752469,39.39656265
1645747661435,37.4206471,-122.1751635,67.72822727
1645747662435,37.42054249,-122.1751326,37.84115609
1645747663435,37.42046099,-122.1753053,78.57371859
1645747664435,37.42044314,-122.1752703,71.90754209
1645747665435,37.42048132,-122.1753173,54.25500875
1645747666435,37.42053927,-122.1753809,55.42872109
1645747667435,37.42046898,-122.1754402,52.62767877
1645747668435,37.42043954,-122.1753828,36.99635411
1645747669435,37.42046695,-122.175406,42.31156481
1645747670435,37.42046755,-122.175543,48.56697769
1645747671435,37.42049974,-122.1754537,27.55184464
1645747672435,37.42047855,-122.1758286,73.83100467
1645747673435,37.42049478,-122.1755836,42.49121508
1645747674435,37.42044148,-122.1756696,50.9022412
1645747675435,37.42046245,-122.1756772,34.68115321
1645747676435,37.42048683,-122.1755553,48.2775517
1645747677435,37.42045568,-122.1754758,49.98502872
1645747678435,37.42038465,-122.1758364,51.99785022
1645747679435,37.4204188,-122.1757119,56.74844729
1645747680435,37.42041499,-122.1758354,50.20683041
1645747681435,37.42041117,-122.1758687,58.73944222
1645747682435,37.42037962,-122.1759875,55.47884354
1645747683435,37.42048967,-122.1758512,53.34098264
1645747684435,37.42035119,-122.1759961,47.17612317
1645747685435,37.42041136,-122.1759697,47.76961113
1645747686435,37.42040397,-122.1759964,50.13177553
1645747687435,37.42040552,-122.1760555,41.59273631
1645747688435,37.42035771,-122.176196,38.3642601
1645747689435,37.42042779,-122.1759396,20.03670325
1645747690435,37.42038935,-122.1760401,35.97689598
1645747691435,37.42039336,-122.1761321,43.86039711
1645747692435,37.42046226,-122.176225,59.19724319
1645747693435,37.42048333,-122.1761834,57.84749587
1645747694435,37.42038304,-122.1762722,48.03692065
1645747695435,37.42032604,-122.1763043,24.37317242
1645747696435,37.4204572,-122.1763413,58.1619309
1645747697435,37.42032434,-122.1764433,23.56203231
1645747698435,37.42050632,-122.1763512,74.23947366
1645747699435,37.42032608,-122.1763253,83.33537079
1645747700435,37.42052602,-122.1764154,61.09037421
1645747701435,37.42050808,-122.1764495,85.71812265
1645747702435,37.42048717,-122.1766621,71.45565776
1645747703435,37.42052961,-122.1766012,92.53856259
1645747704435,37.42041497,-122.1766799,49.76114381
1645747705435,37.42051847,-122.1766169,63.56325177
1645747706435,37.4206503,-122.1766278,84.00485515
1645747707435,37.4206196,-122.1766648,84.73213148
1645747708435,37.42043044,-122.1767605,30.37891748
1645747709435,37.42052614,-122.1767719,42.88590009
1645747710435,37.42065605,-122.1767735,59.76376485
1645747711435,37.42058951,-122.1768195,45.68367335
1645747712435,37.42067056,-122.1768248,43.96284907
1645747713435,37.42066231,-122.1768876,52.80610689
1645747714435,37.42077948,-122.1767657,75.64927826
1645747715435,37.42071722,-122.1769211,64.64684376
1645747716435,37.4208272,-122.176873,77.41323286
1645747717435,37.42085641,-122.1768602,103.9012698
1645747718435,37.42066131,-122.1769025,53.23501856
1645747719435,37.42081879,-122.1769196,87.9251693
1645747720435,37.42080294,-122.1770678,43.7406961
1645747721435,37.42073653,-122.1770723,56.98313074
1645747722435,37.42087359,-122.1770185,80.32008761
1645747723435,37.42081564,-122.1771261,52.78751433
1645747724435,37.42083665,-122.1771782,55.67465473
1645747725435,37.42094057,-122.1772095,62.37258777
1645747726435,37.42093477,-122.1771766,66.89105229
1645747727435,37.42088281,-122.177264,47.7469979
1645747728435,37.42108435,-122.1772179,64.57016992
1645747729435,37.42101996,-122.1773036,56.50928993
1645747730435,37.42101925,-122.1772695,74.32650624
1645747731435,37.42107053,-122.1772474,85.66927265
1645747732435,37.4210403,-122.1773017,71.58853821
1645747733435,37.42102008,-122.1774195,47.02747014
1645747734435,37.42110561,-122.1774227,57.393792
1645747735435,37.42112276,-122.1774562,38.83955569
1645747736435,37.42107947,-122.1775061,37.76479522
1645747737435,37.42105434,-122.1776166,32.59968906
1645747738435,37.42106562,-122.1776312,30.53965183
1645747739435,37.42096116,-122.1777788,27.41153306
1645747740435,37.42098015,-122.1776966,42.83929228
1645747741435,37.4210586,-122.177683,42.83001872
1645747742435,37.42110971,-122.177713,59.85367391
1645747743435,37.42108317,-122.1777758,33.20110079
1645747744435,37.42105963,-122.1777972,37.5843915
